MFR,meter_id,RUN_STATUS,RUN_YEARS,COMM_TIME_LOC,COMM_TIME_DIST,CPU_RATE,CPU_RATE_AVG,DISK_RATE,DISK_RATE_AVG,TEMP_ERR_RATE,ONLINE_DUR,ONLINE_TIME,SIG_STR,ONOFF_NUM,ONOFF_30D_NUM,OFFSET_TIME,FLOW_STAT,METER_NET_RATE,CUST_NUM_FLAG,COLL_FAIL_RATE_7D,METER_FAIL_RATE,POWEROFF_NUM_30D,TASK_SUCC_RATE,,is_removed
华为,TERM_00457,0,3.6451044802361054,78.30906280354165,69.717604764532,47.86289095511196,45.14445624490541,53.54407904697317,40.095309139869855,0.080468661955894,4567.771699055375,49963.88743462067,-93.21495141,143,38,242.39763690116672,0.46493575314658764,0.1167435429374142,0,0.11375865658068503,0.12258098174533567,22,0.759483917526515,0,0
鼎信,TERM_00458,1,6.461701744633788,73.04537650874558,118.78953610371494,53.178631937869575,50.88576759074559,51.03096987039736,38.45027872191032,0.20154338389658488,1264.3795731626708,1052.1226699841864,-118.6029334,394,82,497.48843661919705,0.13707981080031525,0.1856630082373536,1,0.2737822345028324,0.18102669645509503,31,0.6033410359797498,0,1
林洋,TERM_00459,0,9.990141510040313,67.0608986492231,89.56803480697059,49.772055062788205,41.41422962278531,62.1690904510816,70.09445489971371,0.1505500507959833,1066.0380492880515,11327.731037064921,-111.1863725,286,65,468.10393479463596,0.16302587528693396,0.18766699983250462,1,0.12979192772528467,0.20689617004399383,21,0.6058596397762874,1,1
华为,TERM_00460,0,1.8583072697842984,1,17.25625898577535,21.92493244317009,9.213029400938773,44.2959470754274,36.43474625908658,0.03835123834831848,7366.211672365798,71051.5906741216,-60.32386654,62,0,44.35820911837138,0.8835399807766648,0,0,0.0675877764021328,0.029745171399099508,0,0.9698230112707148,0,0
华为,TERM_00461,0,2.6040011250012176,21.583300141847133,29.789825100780284,17.193596367301275,10.870751204279681,30.82985457761467,21.053561477409264,0.06543145817166951,7994.974855418882,74466.60525592355,-54.68233601,0,7,0,1,0.005029030421188595,0,0,0,1,0.8233892939925246,0,0
华为,TERM_00462,0,3.113223343123871,21.347930413987275,48.12382571327025,25.921985999265157,7.772631822969661,26.723893688979928,28.662632615583533,0.0006887157673567419,7590.303047783152,68951.73185661198,-62.53655683,42,0,42.59567744725084,0.9755999773085923,0.043485150406457215,1,0,0.05967827287673318,4,0.8865572841693672,0,0
中兴,TERM_00463,0,9.088985769625047,93.48659575584837,104.6161331790261,50.42952730530073,44.53770575259536,69.94193776724899,54.27928963892365,0.09630866493494539,1833.5937503887715,9671.021407972297,-102.4380261,358,63,365.01206706818806,0.4307506996221017,0.12434840973834757,0,0.21301771618379428,0.15891838796244298,25,0.5831282415330843,1,1
中兴,TERM_00464,0,6.566515215222997,96.57187025948183,84.45806107778868,45.04721643905875,33.80601352179436,63.22030609383183,66.5423684638966,0.1765249758279335,812.4301930984049,8853.667642606464,-117.6860442,337,69,489.5613954575136,0.1833063231917922,0.20358840677280485,0,0.26201120044690346,0.14799843621454387,26,0.596462428522876,0,0
华为,TERM_00465,0,4.049474564886764,25.591248229579406,50.6116190329727,24.094006854537266,34.66026524402872,45.57126330022237,35.784099887051994,0.0594804922645874,6517.649317143926,48496.78087610466,-74.86525785,84,23,138.5322006499636,0.7911669735716083,0.08048189653383644,0,0.04060942927084601,0.08782179608899489,11,0.8470711639110127,0,0
华为,TERM_00466,1,8.03752685743529,101.36374672311442,104.21073063815533,52.2630138895555,52.556490021679195,67.02696799403016,65.11633264242572,0.14519524098911776,435.56345785303745,6108.216772452704,-127.3183443,421,89,486.1977589136234,0,0.21290712099787545,0,0.231130943333944,0.21844684210997142,35,0.5299985666024294,1,1
华为,TERM_00467,0,4.447756764585847,13.523444229759885,26.9603291206392,94.41575698126572,18.61154771647267,96.76231624091655,33.21037599505509,0.032535578110478525,27.982367792869837,62085.37752857138,-75.44987724,55,10,52.26435992437075,0.6252765392600049,0.03608958938027632,0,0.5593534241656877,0.012999720861839703,7,0.9151931285042167,0,0
中兴,TERM_00468,0,6.343704371753138,46.30486312002543,58.35140198408513,42.084476244351755,43.746526536455335,68.83618229288845,54.39000214894702,0.0790012272596885,3527.662216803307,34382.73880821179,-78.69317394,225,41,275.959160549675,0.3958258063024357,0.13830636124441217,1,0.12877837870928333,0.11856630538481146,28,0.7862640310992312,0,0
华为,TERM_00469,0,5.659562834503226,63.93845572334827,81.71059669213466,46.54262262931972,45.06779816599286,61.80013894214066,57.870944346883036,0.09129322574193699,3442.074539121004,32859.97216405308,-93.23157469,249,46,285.9035155988785,0.3432731555853698,0.18386806317250684,0,0.12233752682093424,0.1465585991741623,26,0.7824839724541728,0,0
中兴,TERM_00470,1,6.514461263407519,71.3923466695874,68.17624315202744,40.12542436086035,29.307725158079258,56.96747105914146,57.654248732138875,0.14665749251529223,614.9140341234522,0,-103.9888256,325,98,456.45806133160994,0.2024543342037986,0.1810875683791649,0,0.23990050478270716,0.14585829099223874,34,0.678460926154626,0,1
华为,TERM_00471,0,1.7146492196151,44.067418045359716,52.40774191289757,32.82763816342331,24.700459153425193,35.327945567250026,16.23751179441451,0.017271422682536418,7070.558599836356,69276.28038884276,-47.62465771,79,10,87.75342860542533,0.686758541895785,0.0207255739115164,0,0.051711129821423285,0.07248749082397818,0,0.8962049924992397,0,0
中兴,TERM_00472,0,5.656268412233933,106.4674711257818,68.86192755351365,49.14607489774736,49.293409938877346,57.012760876162424,45.078313234556475,0.1312179029816013,1678.7401150854798,19036.88971903606,-93.70646289,299,60,359.48677079538356,0.19400021478731738,0.14931909827548967,1,0.18395127349499854,0.13377551046442904,33,0.6997407702988793,0,0
中兴,TERM_00473,1,7.140236663885338,81.06875722667385,107.22124547138394,48.45772286985835,38.65503570190147,69.90700915622335,72.33437436367751,0.1633694267673451,1003.0291487897821,4086.794629380179,-126.0637124,343,76,418.6040407820582,0.1418299620193703,0.19664938733159532,0,0.2537696078344187,0.16243918941763924,24,0.5714306159581833,0,1
威胜,TERM_00474,1,8.39852095588654,80.18322488882092,143.1608188494197,67.59486531532595,64.57145558193021,79.0670976323958,76.45284219263003,0.13297650382403678,1010.9757255243001,6247.828536629881,-108.673328,451,92,504.7709220640285,0.11143324129882173,0.16898913853106842,0,0.22410456183729913,0.1913706562068905,34,0.603573161752948,1,1
林洋,TERM_00475,0,7.236634679202454,66.63467527001026,56.63381272220629,30.91450731042969,29.28829729827996,59.60763530591588,57.39163008021499,0.13423565922222072,3110.0725883887267,18595.553403766386,-101.1203568,261,52,347.4289508591375,0.41482082679430454,0.1312842559976224,0,0.20789250165077808,0.16589312717517044,19,0.7127490687450374,0,0
华为,TERM_00476,0,1.9568800196118006,12.030925762226703,6.712511347068931,7.617926290246727,3,35.220373199583705,35.805682429694606,0,8760,59584.6650190765,-57.58478378,0,8,5.944069147273869,0.8741339867509121,0.06467910082903716,0,0.01644948751112913,0.05092098425850139,0,1,0,0
中兴,TERM_00477,0,2.096731832889208,24.77231083502408,41.68222274270846,37.51687790620275,33.27852735344671,13.107634927164248,10.91474194308434,0.026805427926717737,7692.580660217132,63415.32605273812,-59.14969388,0,0,9.158331395189602,0.8757101836325585,0.056255297037635474,0,0,0.07212963453038224,0,0.9725724500775427,0,0
华为,TERM_00478,0,5.796613128349816,41.94989228270536,56.90933819004269,45.04813893532042,44.207108561799075,69.13342788824527,65.01824210174276,0.110184470847759,3840.1606731601923,35889.43377652503,-96.60583116,261,43,273.29090532624616,0.49342212550487363,0.09772605725359648,1,0.22489254934145914,0.10065151504790662,15,0.7688568690456256,0,0
华为,TERM_00479,0,9.466713261539972,72.40437066264113,96.34163288977007,41.31732645620353,40.2377746182659,57.134716721999126,58.83156279958474,0.10274163287698479,3301.137782767379,24123.02648828748,-96.02961075,278,59,333.211846624244,0.2837023948000342,0.19844605853908343,0,0.11802189551657456,0.1534752635106057,12,0.696757101720563,1,1
林洋,TERM_00480,0,2.9882335815955527,76.40260487258057,70.7941081848846,36.710133167838016,33.9510198037427,51.448289839039866,44.10764493618178,0.06716919802868394,4688.008893888918,43626.953646459915,-62.3452414,111,43,234.20466925068658,0.5929705396056457,0.0783919085463867,0,0.15026429804848768,0.11174776440595657,10,0.6480587031853563,0,0
鼎信,TERM_00481,1,5.228434197372617,58.35309054034301,85.31679941767933,57.62471798871298,52.55994624729846,71.75541069239003,66.65594733941435,0.13976633012310344,0,6668.482929287308,-130,403,77,519.1150133302402,0.16405132495903724,0.20591151521581785,0,0.23847187091846042,0.21039032567877744,28,0.6092619362727134,0,1
林洋,TERM_00482,0,12.997094249548656,37.391893064898056,70.22450210772398,40.241406461796416,38.17818532056258,44.76851627228051,44.723649750001286,0.06461365887573539,3628.4060294011024,37056.189113616245,-71.87995161,229,38,243.83466092967961,0.4712649438142844,0.11104856722569029,0,0.14058091789466798,0.08041153171723678,13,0.7515562587433547,1,1
华为,TERM_00483,0,3.100067865840465,17.87821951097702,9.231565995268394,26.51540713618819,11.407725712672075,34.837962410053905,25.248744000115707,0.019123336390170467,7534.0300556381,64569.98093741458,-47.15603516,44,12,55.08428057923481,0.9168074956410761,0.05926948390420392,0,0.009431030467075462,0.03940976829397337,1,0.8716453099099304,0,0
华为,TERM_00484,0,1.0747129948552845,29.63432741280935,47.12090883101206,19.27633515442796,21.65423330286815,27.98203601814368,31.53139807797667,0,7175.046194696113,66800.96595176749,-57.82003359,53,3,18.54785269754069,0.814248479316118,0,0,0.015299016335686453,0.03351726441944878,9,0.9795060477697404,0,0
威胜,TERM_00485,0,5.378588533618495,76.93422081697875,102.79329707257081,47.73952182003089,42.07673522183046,70.62254217573505,67.37060894241999,0.13134299163220087,3964.332662656165,21044.381990823138,-99.44701112,235,57,306.3827567031487,0.5269484749990337,0.11624558284724082,0,0.19880469975393134,0.11321439399070482,19,0.781469535108475,0,0
威胜,TERM_00486,0,6.78670669121418,79.83138125529577,51.93141808857524,45.98286922661445,37.308032483230846,36.602651310179255,24.709292901818117,0.04228846158997604,2008.6997584105652,17482.88936162953,-110.0531132,330,43,382.9879855797064,0.3298798447890763,0.11511016577080647,1,0.13550524520975987,0.1571129820490781,22,0.6612536341990297,0,0
中兴,TERM_00487,0,8.030408166856684,55.867168420339695,68.90187442147433,48.428888008872846,46.42620760199872,56.088113312266856,49.92660285204585,0.12844810948182775,1311.7464134568822,10130.857904528115,-119.1331132,355,63,415.6021960513733,0.16496194328846925,0.1457899096549432,1,0.20236152305021077,0.18373997618107388,31,0.6456871947461278,1,1
华为,TERM_00488,0,5.112994500450334,65.09490668588175,76.53519643590255,42.70007756763559,40.557225658868,59.38434879387667,46.06962885544553,0.06339733340831609,658.727691439607,14511.399257836241,-111.1240148,344,64,408.5537141908641,0.15215970218625752,0.13968035748229568,0,0.24577753470091246,0.121389332278347,31,0.6685600949765995,0,0
中兴,TERM_00489,0,11.686460055902995,46.983051034268314,41.24504169671354,53.68849790582595,43.80636494736825,70.2188594871543,65.7342351610512,0.05906012038229526,4495.451637560153,32452.54495488129,-93.42119237,274,51,244.2962347591965,0.34767479689465924,0.09903450234209103,0,0.13380385417693835,0.1431134390152854,24,0.8043636142898939,1,1
华为,TERM_00490,0,4.64283981090949,30.126521298309026,16.13213139083324,31.52469139197323,26.862390287322963,47.630415488159706,40.35758864365539,0.014904738701145916,7455.632404538019,58966.64233208698,-65.5478031,147,13,95.13312225350329,0.7081632660347233,0.06779473476741435,0,0.06604929462881563,0.051987369290541284,0,0.9163438511595482,0,0
林洋,TERM_00491,0,1.3697140182344176,32.69323733377533,1,35.39309034519714,30.5797657307507,24.829115154267633,14.640885582907824,0.07502569358825485,5883.783899488965,52761.03734304624,-60.44285742,43,16,73.90611879406556,0.6678313432265313,0.040313413847353326,0,0.07344879461261897,0,1,0.9235430623226728,0,0
华为,TERM_00492,0,5.436280041996513,53.96867233995419,74.09986241643975,51.17703353778766,46.03744891795026,61.098445209754814,45.417624722379735,0.1536245910648256,2023.1423812384473,17220.96376106292,-100.4028359,294,69,382.8849000281011,0.1824601453024441,0.15254640649842138,1,0.16649461504836705,0.15116488372229528,33,0.6590204316668294,0,0
鼎信,TERM_00493,0,4.249533336242753,18.80715330815402,37.16074833131429,24.891349804528602,28.011448801891824,44.91354439983772,35.162877740729684,0.02298170991915714,7362.026534408589,66027.56217984756,-58.10531942,41,0,34.84015651517426,0.8417897381830113,0,0,0.06391657774124264,0.037596667363649916,1,0.9436601117607638,0,0
华为,TERM_00494,0,4.671480225815386,62.44498410708283,70.03958188994874,37.85148820694773,32.75071152521108,74.13763435405164,68.05403618548488,0.07939029191258976,4321.83025663901,36849.11036512605,-86.67640176,186,45,179.42454513849165,0.5625233858612734,0.13640018752934485,0,0.13309744626717246,0.08517734182994297,22,0.8249254902154233,0,0
中兴,TERM_00495,0,1.3764063750548505,42.14589260387071,46.486299123406624,47.30041449117084,41.65089083367849,47.3879489395489,40.155943296458304,0.1042663567268449,4809.56055722577,39715.308705730975,-75.17073719,161,46,182.08322151195972,0.5615559866628476,0.049806911155438435,0,0.0971745675612467,0.11055528376704409,20,0.9079365749464781,0,0
中兴,TERM_00496,0,4.907616659363833,75.41312066121633,65.46751724489985,50.622157841051965,42.22031900860269,52.363929668002484,38.84300685544105,0.1607738783498604,1023.5257546231005,21911.840790704708,-102.5277002,293,66,447.16515443185784,0,0.1730783806220612,0,0.2389024138355741,0.16158425676006108,18,0.6308616983462445,0,0
威胜,TERM_00497,1,7.615063684591905,115.32639205446691,105.42834462565949,52.05520281100061,42.931005207371946,73.16020507067296,68.28868945764223,0.13250217063410671,87.7019624554812,0,-116.3223824,408,74,507.2309745445193,0.018131768586723315,0.2395335823764475,0,0.2554092606795438,0.23043569471266384,27,0.5823819542980766,0,1
华为,TERM_00498,0,0.5510001679971794,53.29869104273524,22.907058933855843,26.140646600556916,23.100859510149583,36.291268121177715,25.37806507158256,0.037079351906915255,6801.160862557361,62265.776049773965,-61.4479599,48,13,73.38118078374504,0.951558826622657,0.07498660728525708,0,0.03805164282429038,0.03700008412423551,1,0.8958217729428104,0,0
林洋,TERM_00499,0,2.887191593850885,5.165068191684334,54.22069801788528,28.83176123768838,21.482660790173796,48.4258290024185,48.9571693313123,0.01647751148507416,6131.8230098274935,44405.108696353964,-62.48419785,116,35,89.57315749633847,0.5915287679702004,0.023717135523313587,0,0.0728489181012035,0.12233461080826571,11,0.8397160591563865,0,0
中兴,TERM_00500,0,5.717162560974564,64.5084263852178,36.05135274279865,46.45647355518936,40.51682667118566,63.30473075099364,64.71950736743943,0.08391594784855017,2179.0540415271234,28162.842464829788,-88.06385859,200,52,336.24993554870576,0.4011734977034092,0.12468284227925823,0,0.1058729614894009,0.08680028751030411,21,0.8051021551350532,0,0
林洋,TERM_00501,0,8.043268642016049,108.67083682104266,29.832251146888716,51.3549176539622,47.345760069873464,60.656989547834726,54.114518763031796,0.11765680245040692,3619.715069249013,15904.752731013066,-98.67476272,213,46,339.6445855647873,0.2989888365803942,0.15859839893215716,0,0.16503204807506897,0.14509191795047208,22,0.683978923074415,1,1
华为,TERM_00502,0,2.2548123619788325,35.23845744122799,14.093587036788595,19.97029590505238,15.288743168089189,44.30984444854281,48.766600193006745,0.006380517332135793,6446.930421187067,63565.099407100206,-77.82027247,52,11,97.47648085385184,0.9123666123184804,0.02856429294510569,0,0,0.04121614136155353,5,0.9292052034361853,0,0
中兴,TERM_00503,1,13.479473716929895,88.5150289259053,90.32762312030044,57.241580693674166,52.916385978251306,85.47568888446571,79.6299076725907,0.13582564406959052,448.56784832362985,1981.4104214187162,-117.6035121,387,73,489.18451600392444,0.056576033597954364,0.22789296764305045,0,0.27398409508470695,0.2080860599481678,34,0.6587050581966909,1,1
威胜,TERM_00504,0,9.112090963422155,97.66141441435971,99.55553254414708,50.643049829700175,46.29963399550044,61.0749615659335,48.27201914253219,0.07618009591998151,1889.046683412432,9659.605571961323,-114.3688004,326,73,422.5183537418808,0.2924950948108889,0.10793862117317188,0,0.16600016898923492,0.20832632551310995,29,0.7200983775528559,1,1
林洋,TERM_00505,0,5.502616698763439,39.03483436883712,47.21421261171659,39.30200931785958,37.42501190897986,30.63741211386815,32.74877827838359,0.055051514172516636,7230.538795708894,57096.01522143855,-63.89953442,86,19,91.27123741969574,0.6618941172399054,0.06509782181429788,0,0.10111985597499736,0.01755193453584212,0,0.9439037883907081,0,0
