通信前置节点状态,采集前置节点状态,大数据集群正常节点数,大数据集群异常节点数,大数据内存使用率,大数据容量使用率,hive运行状态,hbase运行状态,yarn运行状态,spark运行状态,zookeeper运行状态,HDFS运行状态,flink运行状态,dolphinscheduler状态,大数据角色健康数,hive小文件占比,HDFS存储使用率,swap使用率,服务器正常主机数,服务器异常主机数,服务器cpu使用率,服务器内存使用率,服务器磁盘使用率,k8s节点正常数,k8s_cpu使用率,k8s内存使用率,k8s_cpu平均负载,k8s磁盘使用量,kafka正常运行数,kafka_lag超阈值数,redis当前连接数,redis最大连接数,redis运行状态,redis内存使用率,mysql运行状态,mysql连接数,mysql最大连接数,mysql慢sql数,oracle运行状态,oracle连接数,oracle最大连接数,oracle慢sql数,nacos运行状态,nacos长连接数,es磁盘内存使用率,es运行状态,调控任务状态,数据校核任务状态,数据路由任务状态,数据入库任务状态,重点微应用正常数,重点微应用预警数,重点微应用异常数,spark计算成功数,spark计算总数,flink计算成功数,flink计算总数,重点微服务正常数,重点微服务总数,终端在线率,采集成功率,电能示值曲线完整率,功率因数曲线完整率,采集覆盖率,电流完整率,电压完整率,异常标签,采集时间
1,0,6,3,67.73189016217744,82.48060755465976,0,1,1,0,1,1,1,1,3,59.93894378479009,72.22422605001516,5.070487725549668,19,0,23.204576531184095,36.842898068766544,30.49721670590028,5,68.7859873686944,68.54146015051663,18.95451269559455,26.297116125432904,5,0,85,500,1,28.204576531184095,1,38,300,0,1,30,300,0,1,170,32.032494169586364,1,1,1,1,1,20,0,0,11,10,6,7,21,21,88.28183061247364,20.105641600925345,26.075821103120173,32.53431363732729,61.943721326034705,52.59242411830119,35.17938126366221,5,2025-01-29 01:55:00
1,1,7,1,79.61228374346624,67.12624097650986,1,1,1,1,1,1,1,1,7,42.424983960405655,42.690156352303006,4.655163193707881,21,0,27.690156352303006,43.46233311483484,35.556443293013004,12,31.448557799026645,35.89717325757914,2.450303583120344,39.128989950815935,5,0,104,500,1,32.690156352303006,1,49,300,0,1,38,300,0,1,208,35.87727687340258,1,1,0,1,1,21,0,0,0,13,5,5,19,16,90.0760625409212,78.9307054566803,53.436779902259076,64.25924983662522,65.2587991707214,50.57486696441779,64.72199597531281,0,2025-02-19 17:20:00
1,1,11,0,40.20037397819789,35.20037397819789,1,1,1,1,1,1,0,0,11,4.441105028912473,40.20037397819789,46.27664851885564,22,0,77.98580780384114,69.93597232940382,36.93208145638555,8,28.709160508102364,35.46927859809916,2.1657570260797585,39.99835184579401,1,5,366,500,1,87.99143217040152,1,43,300,0,1,33,300,0,0,550,33.74317769559819,1,0,1,0,0,12,5,4,11,14,2,6,8,21,89.08014959127915,96.4571962825997,94.33151405215952,92.91439256519939,95.04007479563958,93.62295330867946,94.33151405215952,7,2025-02-08 12:55:00
1,1,8,0,40.971873248157515,35.971873248157515,1,1,1,1,1,1,1,0,12,2.8761229080643993,40.971873248157515,10.021873200225757,21,0,78.26737361560482,59.41596744340213,33.52585767779627,10,81.97133063210977,58.243075186743475,2.253928371218002,32.67193607747047,3,0,97,500,1,30.971873248157515,1,45,300,0,1,35,300,0,0,361,34.40446278413501,1,0,1,1,1,10,4,8,3,11,2,6,9,20,77.3396243990165,96.5674104640225,94.507856742436,93.134820928045,95.1943746496315,93.82133883524051,94.507856742436,2,2025-03-03 05:50:00
1,0,7,2,72.75327418808094,74.96921291587921,1,0,1,0,1,1,1,1,5,62.09577380080209,65.44135302179427,8.003730583592805,21,0,24.693717515939554,40.634629031807336,37.14272624988106,6,84.00386112405505,86.99498027203298,13.05160932200536,34.73670292562197,5,0,91,500,1,29.693717515939554,1,42,300,0,1,33,300,0,1,183,33.30890072794819,1,1,1,1,1,24,0,0,14,12,9,7,16,15,88.87748700637582,45.49031609277891,27.33105355311771,49.27408763167075,43.61235456296256,32.11401315234319,34.55079086368926,4,2025-01-29 14:05:00
1,1,10,0,40.27555372340357,74.70467608897793,1,1,1,1,1,1,1,1,12,4.358533920881248,74.41900050667729,32.38253559616459,16,3,70.52795125276175,74.9853080707069,85.73313724467388,9,25.10697161594655,38.51349039357646,2.1743489969604077,38.19456064330556,5,0,457,500,1,69.10883027758899,1,252,300,45,0,192,300,17,1,188,80.82464643579537,1,1,1,1,0,18,0,0,8,13,6,5,20,15,89.11022148936142,96.46793624620051,94.34869799392082,92.93587249240102,95.05511074468072,93.64228524316091,94.34869799392082,4,2025-03-07 10:45:00
0,1,9,0,37.29944211205978,32.29944211205978,1,1,1,1,1,1,1,1,11,12.099619481401408,37.29944211205978,26.41449464133003,19,0,84.835210954837,84.9138370890629,37.49019928496628,10,82.53727165264024,80.50658296791318,13.708802738709249,29.41243002951198,3,0,411,500,1,59.90279432049051,1,36,300,0,1,28,300,0,1,162,31.25666466747981,1,1,1,1,1,19,0,0,11,12,7,6,21,21,20.049192429001867,58.26748401591965,47.249258622315715,40.47687082513771,44.817034609591396,51.16154740629133,46.23417580193207,0,2025-01-20 11:30:00
0,1,8,0,41.12734522087675,36.12734522087675,1,1,1,1,1,1,1,1,11,9.844408221451467,41.12734522087675,34.544527525429636,21,0,73.41793950310654,79.54765104518671,29.251137413992762,8,73.58437074340988,73.02599695602451,10.854484875776635,28.791562027503858,3,0,481,500,1,74.35313175915047,1,45,300,0,1,35,300,0,1,195,34.537724475037216,1,1,1,1,1,24,0,0,13,12,6,7,17,20,42.333301746935916,47.416402885257185,32.06511803961945,51.06649170953577,63.67185557592674,44.70145360515711,49.593424381391216,5,2025-01-22 16:20:00
1,1,8,0,76.05552980238647,79.01284179309341,1,1,1,1,1,1,0,1,11,54.811349629393526,73.41504012475632,17.275703924537982,19,0,33.44519340761328,39.869799521397894,32.043666824624474,9,31.04184634706273,40.19301348172528,3.108022103727232,37.20464267502919,5,3,129,500,1,38.44519340761328,1,62,300,0,1,49,300,0,1,258,87.43457973383609,1,1,1,0,0,20,0,0,2,9,1,9,19,18,92.3780773630453,97.63502762965904,96.21604420745446,95.27005525931808,96.68903868152266,95.74304973338627,96.21604420745446,0,2025-02-13 11:50:00
0,1,8,0,37.915595128084725,32.915595128084725,1,1,1,1,1,1,1,1,9,6.7134747208701855,37.915595128084725,45.84169675803723,23,0,80.63940403556968,81.50531371999502,27.048511370157538,11,80.703083386673,79.49831429835066,12.65985100889242,32.647691255416596,4,0,474,500,1,83.09050868535542,1,38,300,0,1,29,300,0,1,167,31.784795824072624,1,1,1,1,0,20,0,0,9,13,6,9,20,19,27.480778514513258,30.90195242397554,42.66701511209902,60.03625663071871,63.246417245455696,54.62099924973369,64.94710963854493,2,2025-01-23 06:35:00
1,1,10,0,46.97432336586647,41.97432336586647,1,1,1,1,1,1,0,0,11,1.530541326391457,46.97432336586647,58.332390875562275,23,0,76.09071138686193,63.89642395695084,31.79868721815242,11,30.41788548809029,42.715027170089286,2.939922670384739,43.19008700546332,0,11,420,500,0,91.18679176888222,1,58,300,0,1,46,300,0,1,591,39.549420027885546,1,1,1,0,0,15,6,3,11,8,2,8,11,18,91.78972934634659,97.42490333798092,95.87984534076948,94.84980667596184,96.39486467317329,95.36482600836567,95.87984534076948,1,2025-02-08 05:25:00
0,1,11,0,45.38360070666917,40.38360070666917,1,1,1,1,1,1,1,1,9,7.84488296240877,45.38360070666917,17.394803957435254,21,0,84.8466197902319,81.61735680154229,36.160003223811856,8,81.75039542349819,85.13960056846062,13.711654947557976,34.21072467288855,4,0,481,500,1,66.46172813382381,1,55,300,0,1,43,300,0,1,231,38.18594346285929,1,1,1,1,0,23,0,0,9,13,5,6,15,16,52.90273823886511,36.181292386134565,48.334031109686684,38.29859391942136,56.7607683969087,58.64959704725668,30.087314137878643,3,2025-01-21 20:30:00
1,1,8,0,48.93286921333693,43.93286921333693,1,1,1,1,1,1,1,1,9,13.90544286069917,48.93286921333693,14.89719064286401,23,0,33.93286921333693,46.00877528899487,32.45438965070379,12,34.26418184206973,42.145642635587194,3.1637564815242207,41.911328028322686,3,0,131,500,1,38.93286921333693,1,63,300,0,1,50,300,0,1,262,41.22817361143166,1,1,1,1,1,24,0,0,11,11,9,6,21,17,92.57314768533477,97.70469560190527,96.32751296304843,95.40939120381056,96.78657384266738,95.8684520834295,96.32751296304843,4,2025-01-09 19:55:00
1,1,9,0,39.272309836950456,34.272309836950456,1,1,1,1,1,1,1,1,9,5.176660709831102,39.272309836950456,14.797608996937488,21,0,24.272309836950452,32.692525261338275,33.24732596998028,8,23.28829644801434,37.32692848868811,2.0596925527943375,37.13573765569858,5,0,89,500,1,29.272309836950452,1,41,300,0,1,32,300,0,1,179,32.94769414595753,1,1,1,1,1,22,0,0,11,12,8,8,18,21,88.70892393478017,96.32461569099293,94.11938510558868,92.64923138198584,94.8544619673901,93.38430824378726,94.11938510558868,6,2025-01-14 11:40:00
0,1,12,0,41.95837374289864,36.95837374289864,1,1,1,1,1,1,1,1,12,0.6412845234469755,41.95837374289864,44.634705259395766,21,0,76.9603915094614,79.69240132769748,30.76162656530405,9,73.86430102339061,79.02220545958102,11.740097877365352,39.77734340647065,3,0,424,500,1,67.01808363453158,1,47,300,0,1,37,300,0,1,202,35.25003463677026,1,1,1,1,1,20,0,0,12,14,9,8,16,19,53.25913687371932,39.63600260316673,53.37512270143293,44.50254336728847,61.50173928149016,58.637410917093334,45.94725357737324,3,2025-01-21 21:05:00
1,1,12,0,45.00932449419443,40.00932449419443,1,1,1,1,1,1,1,1,12,8.697154506615343,45.00932449419443,17.620407328928408,22,0,30.00932449419443,40.91476424124493,35.351143253792,9,31.325657110674147,42.8051509144023,2.715351370765078,36.49420442325763,3,0,114,500,1,35.00932449419443,1,54,300,0,1,42,300,0,1,228,37.86513528073809,1,1,1,1,1,22,0,0,10,13,8,6,19,20,91.00372979767778,97.14418921345634,95.43070274153015,94.2883784269127,96.00186489883889,94.85954058422142,95.43070274153015,4,2025-01-08 21:35:00
1,0,6,2,85.06238368647976,71.58273229924538,1,1,1,0,1,1,1,1,6,47.579748659474774,73.02772935494806,8.57491279928476,21,0,27.775669100085835,42.14625647944076,29.105753634461784,3,72.41327907791838,71.00151249272538,11.722492017361525,28.295276115368967,3,0,104,500,1,32.775669100085835,1,49,300,0,1,38,300,0,1,209,35.950573514359284,1,1,1,1,1,24,0,0,12,11,7,9,17,18,90.11026764003434,27.118948267472042,28.169227264944602,42.924040011997604,49.069637713939265,44.52079679930567,45.994002925976574,6,2025-01-30 09:15:00
1,1,9,0,42.80520580108663,37.80520580108663,1,1,1,1,1,1,1,1,10,12.490414925802254,42.80520580108663,57.01436436125511,23,0,75.74112651017109,69.58138738142581,41.36347771269038,12,26.05385516602213,36.40932760287141,2.4634520915527576,35.92613167097691,1,7,437,500,0,89.08377954464656,1,49,300,0,1,38,300,0,1,455,35.975890686645684,1,0,1,0,1,11,5,4,10,9,0,9,12,15,90.12208232043466,96.82931511444094,94.92690418310552,93.65863022888189,95.56104116021733,94.2927672059937,94.92690418310552,7,2025-02-06 17:15:00
1,1,10,0,42.68408082594906,37.68408082594906,1,1,1,1,1,1,1,1,9,4.642155199126235,42.68408082594906,0.1494237108723806,22,0,27.68408082594906,37.823025191042404,40.75360490889981,12,32.06612239782822,40.578982670291865,2.4496092372513214,37.696744568656456,4,0,104,500,1,32.68408082594906,1,48,300,0,1,38,300,0,1,208,35.87206927938491,1,1,1,1,1,22,0,0,14,13,6,6,20,19,90.07363233037962,96.81201154656415,94.89921847450265,93.6240230931283,95.53681616518982,94.26162078381547,94.89921847450265,6,2025-01-02 11:00:00
1,1,8,0,40.068029555256125,35.068029555256125,1,1,1,1,1,1,1,1,12,9.443934436512905,40.068029555256125,16.20352711628807,21,0,25.068029555256125,41.94348618567146,30.074765460395312,8,28.590261468500884,35.46370317449282,2.1506319491721286,27.237270230836575,5,0,93,500,1,30.068029555256125,1,43,300,0,1,33,300,0,1,186,33.629739618790964,1,1,1,1,1,20,0,0,8,11,9,5,18,20,89.02721182210244,96.43828993646517,94.30126389834426,92.87657987293032,95.01360591105123,93.58892188563729,94.30126389834426,3,2025-01-01 23:40:00
1,1,11,0,43.357309624460655,38.357309624460655,1,1,1,1,1,1,1,1,11,6.30903796697953,43.357309624460655,1.9675582723848528,24,0,28.357309624460655,38.46325100806892,30.035184304987453,10,28.844186558401713,36.6555934976784,2.526549671366932,28.167623103205052,4,0,107,500,1,33.357309624460655,1,50,300,0,1,39,300,0,1,214,36.44912253525199,1,1,1,1,1,19,0,0,14,11,9,8,18,19,90.34292384978426,96.90818708920867,95.05309934273386,93.81637417841733,95.67146192489213,94.4347367605756,95.05309934273386,7,2025-01-04 11:10:00
1,1,10,0,49.442762297396094,75.10073809849649,1,1,1,1,1,1,1,1,10,3.418837264999037,88.81587115678458,51.74769986067929,18,1,87.43199217548629,91.30296572548741,89.50701893021167,8,32.44107419056146,47.427652838923784,3.222029976845268,35.11020242700968,3,0,406,500,0,86.22893653426465,1,241,300,34,0,237,300,25,1,266,84.25173925865987,1,1,0,1,0,23,0,0,10,14,8,7,20,17,92.77710491895844,97.77753747105659,96.44405995369054,95.55507494211317,96.88855245947921,95.99956744790185,96.44405995369054,2,2025-03-04 09:15:00
1,1,12,0,42.821759740027964,37.821759740027964,1,1,1,1,1,1,1,1,11,9.122832126425871,42.821759740027964,4.357981903950828,24,0,27.821759740027964,44.19367278652803,40.221137719860636,8,26.02967791128023,41.26587490918559,2.4653439702889104,34.64304521773094,5,0,104,500,1,32.821759740027964,1,49,300,0,1,38,300,0,1,209,35.99007977716683,1,1,1,1,1,22,0,0,9,12,8,7,21,19,90.12870389601119,96.83167996286113,94.93068794057783,93.66335992572228,95.5643519480056,94.29702393315004,94.93068794057783,1,2025-01-12 01:05:00
0,1,11,0,44.331502350102866,39.331502350102866,1,1,1,1,1,1,1,1,12,13.857492458850032,44.331502350102866,43.25052008840785,22,0,85.49141194406462,80.7542940468953,29.80532071777905,9,79.47709345509803,82.64428914543646,13.872852986016158,42.128083780606126,5,0,463,500,1,61.01216070550462,1,52,300,0,1,41,300,0,1,222,37.284144871516745,1,1,1,1,0,23,0,0,8,9,5,5,17,21,30.526155037406735,61.03487631327181,55.969740108909306,63.02734464486529,42.385567383794886,54.52114462050374,34.77576075376933,6,2025-01-23 02:45:00
1,1,10,0,41.76729536378927,36.76729536378927,1,1,1,1,1,1,0,0,10,6.1140000789931435,41.76729536378927,18.110424101319037,18,0,78.00141799328313,74.07712237620116,35.86003390636732,12,79.62879444422063,79.4067083221121,2.3448337558616315,28.626355630209677,4,0,100,500,1,31.767295363789273,1,46,300,0,1,36,300,0,1,595,35.08625316896224,1,0,1,1,1,8,7,4,1,11,1,6,11,17,71.94959595715113,96.68104219482704,94.68966751172326,93.36208438965407,95.35345907275786,94.02587595068867,94.68966751172326,5,2025-02-26 10:00:00
1,1,11,0,47.33426163982044,74.54830207726481,1,1,1,1,1,1,1,1,9,1.860602837127795,77.67624095797483,56.45248582800498,16,1,90.47492075248125,68.51571760774519,80.18280790033455,12,31.600058427823612,41.79321315784145,2.981058473122336,37.365483919769204,4,0,397,500,0,69.592994186112,0,254,300,38,1,186,300,36,1,248,71.92698183152898,0,1,1,1,0,24,0,0,9,9,5,9,16,19,91.93370465592818,97.47632309140292,95.96211694624468,94.95264618280584,96.46685232796409,95.45738156452526,95.96211694624468,7,2025-03-04 12:35:00
1,1,12,0,41.11950571323845,36.11950571323845,1,1,1,1,1,1,1,1,9,8.034623594628435,41.11950571323845,17.49256913432181,18,0,26.119505713238457,41.54722041504012,27.029043664058488,9,27.53113695129675,34.92286806558009,2.2708006529415377,33.00960477242002,4,0,97,500,1,31.119505713238457,1,45,300,0,1,35,300,0,1,195,34.531004897061536,1,1,1,1,1,18,0,0,8,13,7,9,16,20,89.44780228529538,96.58850081617692,94.54160130588308,93.17700163235385,95.22390114264769,93.85930146911846,94.54160130588308,2,2025-01-14 07:30:00
1,1,11,0,43.724683131008234,76.02202242471351,1,1,1,1,1,1,1,1,12,1.388854721980008,95.56633852312437,48.66786368852725,14,3,83.64470725781311,67.41143810197505,92.53800838273621,8,27.66427418099776,41.19199974694146,2.5685352149723695,33.71482939444571,4,0,458,500,1,75.6447571051281,0,282,300,12,1,240,300,19,1,217,97.4841780037325,0,1,1,1,0,22,0,0,10,14,9,5,17,17,90.4898732524033,96.96066901871546,95.13707042994474,93.92133803743093,95.74493662620165,94.52920423368784,95.13707042994474,0,2025-03-05 11:50:00
1,1,10,0,49.66993316361255,44.66993316361255,1,1,1,1,1,1,1,1,10,1.1520596574855446,49.66993316361255,17.85794219263067,21,0,34.66993316361255,43.98585036567176,38.2801914475103,12,31.09700350578392,44.17520556911205,3.2479923615557196,34.454457743198276,4,0,134,500,1,39.66993316361255,1,64,300,0,1,51,300,0,1,268,41.8599427116679,1,1,1,1,1,18,0,0,12,8,5,8,20,19,92.86797326544502,97.80999045194466,96.49598472311143,95.6199809038893,96.93398663272251,96.05798281350037,96.49598472311143,0,2025-01-12 06:25:00
1,1,12,0,45.18072690513571,40.18072690513571,1,1,1,1,1,1,1,1,11,6.056707559277227,45.18072690513571,15.36521784250808,23,0,30.180726905135707,45.707236015596905,33.58637980894376,9,32.71921881355084,41.775534423004,2.734940217729795,42.08367614635547,5,0,115,500,1,35.18072690513571,1,54,300,0,1,43,300,0,1,230,38.01205163297347,1,1,1,1,1,19,0,0,9,10,5,9,15,20,91.07229076205428,97.16867527216225,95.46988043545959,94.3373505443245,96.03614538102714,94.90361548989203,95.46988043545959,5,2025-01-15 20:45:00
1,1,12,0,47.87917263554728,42.87917263554728,1,1,1,1,1,1,1,1,10,14.894516317576315,47.87917263554728,32.860928324042966,18,0,76.83563659476448,73.35912309519779,32.284357510075424,11,33.9303669002483,43.788943058499854,3.0433340154911175,38.72595025380899,0,11,468,500,0,91.54456580943616,1,60,300,0,1,48,300,0,0,455,40.32500511618338,1,1,1,0,0,17,4,2,13,8,2,7,14,17,92.15166905421891,97.5541675193639,96.08666803098224,95.10833503872779,96.57583452710945,95.59750153485501,96.08666803098224,0,2025-02-11 00:05:00
1,1,8,0,49.1098801533782,85.11737859070956,1,1,1,1,1,1,1,1,12,5.2344735516454515,91.0155172605646,34.04661713113027,17,1,87.30692689964657,74.54043843758956,79.5335630058529,12,34.47547915227469,45.35783626055448,3.1839863032432225,32.325198430900585,4,0,446,500,1,85.27784216710558,0,286,300,31,0,203,300,24,1,263,76.68645311653343,0,1,1,1,0,19,0,0,10,10,8,5,16,19,92.64395206135129,97.72998287905403,96.36797260648645,95.45996575810805,96.82197603067564,95.91396918229725,96.36797260648645,7,2025-03-05 14:25:00
1,0,4,1,70.37753977558066,73.3820182954309,1,0,1,1,1,1,1,1,6,50.84987146286443,65.58336896690601,1.9717404833209407,19,0,29.414660321914543,38.73408573326571,39.598259975159934,5,82.25647762813067,93.45094419532924,8.872011682567166,34.76112105727475,5,0,111,500,1,34.41466032191454,1,52,300,0,1,41,300,0,1,223,37.35542313306961,1,1,1,1,1,20,0,0,10,14,6,9,17,17,90.76586412876581,50.952919658192734,53.01509187466261,28.17444810827851,52.31655825513674,20.90608377547069,46.578469852764776,4,2025-01-31 23:30:00
1,1,9,0,70.12762553945262,91.90458393876345,1,1,1,0,1,1,0,1,11,47.78302156376057,79.94991063178395,9.018551218903482,20,0,28.185395202505916,39.33253918145146,36.32053785297175,10,27.77594601505855,37.90974187338243,2.506902308857819,31.46875913367486,4,4,106,500,1,33.185395202505916,1,50,300,0,1,39,300,0,1,213,80.00639274353765,1,1,1,0,0,22,0,0,2,10,0,5,19,18,90.27415808100237,96.88362788607228,95.01380461771564,93.76725577214455,95.63707904050118,94.3905301949301,95.01380461771564,5,2025-02-13 09:30:00
1,0,6,1,94.07556416205502,67.5406317533635,0,1,1,1,1,1,1,1,5,43.3471608473946,71.09252088836828,5.958387100427204,23,0,30.30760159954552,40.08189699410305,41.470852923087506,4,81.6561267715616,73.14290307543594,10.69075732797228,37.108938385681725,3,0,115,500,1,35.30760159954552,1,54,300,0,1,43,300,0,1,231,38.12080137103902,1,1,1,1,1,24,0,0,13,8,9,8,18,17,91.12304063981821,23.8417388181916,50.358124811116085,46.97127423999618,41.04761657412972,42.63735201249424,38.79759781694815,2,2025-01-30 01:55:00
1,1,8,0,40.42739232309275,35.42739232309275,1,1,1,1,1,1,1,0,11,6.460864594928178,40.42739232309275,4.016255765248333,20,0,74.6734442859181,69.61626001407107,27.64172778778375,10,56.772950928464816,60.592472447982175,2.191701979782028,26.308125666821958,5,0,94,500,1,30.427392323092743,1,43,300,0,1,34,300,0,0,407,33.937764848365205,1,0,1,1,1,14,7,4,0,8,2,7,10,15,61.97089658349077,96.48962747472754,94.38340395956405,92.97925494945507,95.08547846461855,93.68132945450957,94.38340395956405,5,2025-03-03 15:10:00
1,0,6,1,81.53642756477676,85.99784535227376,1,1,1,1,1,1,1,1,5,44.017321584490645,93.26400176572938,11.304277904637098,23,0,31.607011436402917,38.047205504713,33.08926040912641,5,87.00778957593958,86.0704227174176,18.655503666651946,33.342729583161315,3,0,121,500,1,36.607011436402914,1,57,300,0,1,45,300,0,1,242,39.2345812312025,1,1,1,1,1,18,0,0,14,13,8,7,21,15,91.64280457456117,45.15595234183591,20.53029604028192,31.908679536652386,53.56270864277535,35.675509428867706,41.59662840496367,7,2025-02-01 09:30:00
0,1,11,0,45.15806770909728,40.15806770909728,1,1,1,1,1,1,1,1,11,2.593650263957679,45.15806770909728,43.89353813145812,22,0,82.3930083383427,84.77943771473396,41.77264289869969,10,77.91740009052249,83.02303302148445,13.098252084585674,35.99350121199003,5,0,379,500,1,72.4298102868527,1,54,300,0,1,43,300,0,1,229,37.99262946494053,1,1,1,1,0,24,0,0,11,11,6,8,19,15,41.821536467140504,61.12683899972407,55.03076818511438,52.65075242665417,59.930181098017194,35.41911511744273,37.51823380063173,3,2025-01-19 19:30:00
1,1,12,0,47.503442662550576,91.61487542181857,1,1,1,1,1,1,1,1,11,12.972713244360918,73.06530172164487,40.297282951461945,16,1,68.69021852143786,76.48970559837363,76.90944506669966,12,30.132073822612508,42.987939433164144,3.000393447148637,37.456798146809106,3,0,388,500,1,94.33020738662094,0,229,300,44,1,279,300,11,1,250,81.98693776682309,0,1,1,1,0,23,0,0,13,13,6,8,18,15,92.00137706502024,97.50049180893579,96.00078689429728,95.0009836178716,96.50068853251011,95.50088525608443,96.00078689429728,0,2025-03-04 03:40:00
