user_id,stat_date,kwh
USR00155,2026-04-30,16.04
USR00155,2026-04-29,10.89
USR00155,2026-04-28,11.93
USR00155,2026-04-27,12.03
USR00155,2026-04-26,15.26
USR00155,2026-04-25,11.0
USR00155,2026-04-24,13.21
USR00155,2026-04-23,12.99
USR00156,2026-05-22,0.0
USR00156,2026-05-21,0.0
USR00156,2026-05-20,0.0
USR00156,2026-05-19,0.0
USR00156,2026-05-18,0.0
USR00156,2026-05-17,27.19
USR00156,2026-05-16,0.0
USR00156,2026-05-15,0.0
USR00156,2026-05-14,0.0
USR00156,2026-05-13,0.0
USR00156,2026-05-12,0.0
USR00156,2026-05-11,0.0
USR00156,2026-05-10,24.63
USR00156,2026-05-09,28.5
USR00156,2026-05-08,0.0
USR00156,2026-05-07,0.0
USR00156,2026-05-06,0.0
USR00156,2026-05-05,0.0
USR00156,2026-05-04,0.0
USR00156,2026-05-03,0.0
USR00156,2026-05-02,0.0
USR00156,2026-05-01,0.0
USR00156,2026-04-30,0.0
USR00156,2026-04-29,0.0
USR00156,2026-04-28,0.0
USR00156,2026-04-27,0.0
USR00156,2026-04-26,0.0
USR00156,2026-04-25,0.0
USR00156,2026-04-24,0.0
USR00156,2026-04-23,0.0
USR00157,2026-05-22,374.08
USR00157,2026-05-21,288.86
USR00157,2026-05-20,340.47
USR00157,2026-05-19,297.26
USR00157,2026-05-18,354.55
USR00157,2026-05-17,401.65
USR00157,2026-05-16,328.64
USR00157,2026-05-15,349.39
USR00157,2026-05-14,371.1
USR00157,2026-05-13,273.66
USR00157,2026-05-12,326.99
USR00157,2026-05-11,357.58
USR00157,2026-05-10,245.05
USR00157,2026-05-09,311.3
USR00157,2026-05-08,382.98
USR00157,2026-05-07,379.6
USR00157,2026-05-06,357.91
USR00157,2026-05-05,375.44
USR00157,2026-05-04,352.42
USR00157,2026-05-03,364.16
USR00157,2026-05-02,334.11
USR00157,2026-05-01,349.0
USR00157,2026-04-30,323.18
USR00157,2026-04-29,388.59
USR00157,2026-04-28,397.49
USR00157,2026-04-27,392.61
USR00157,2026-04-26,330.92
USR00157,2026-04-25,312.09
USR00157,2026-04-24,389.06
USR00157,2026-04-23,363.76
USR00158,2026-05-22,395.62
USR00158,2026-05-21,440.36
USR00158,2026-05-20,376.54
USR00158,2026-05-19,449.16
USR00158,2026-05-18,480.62
USR00158,2026-05-17,491.27
USR00158,2026-05-16,452.31
USR00158,2026-05-15,364.01
USR00158,2026-05-14,430.71
USR00158,2026-05-13,512.76
USR00158,2026-05-12,385.69
USR00158,2026-05-11,419.88
USR00158,2026-05-10,482.08
USR00158,2026-05-09,448.45
USR00158,2026-05-08,527.14
USR00158,2026-05-07,391.42
USR00158,2026-05-06,380.57
USR00158,2026-05-05,474.08
USR00158,2026-05-04,371.87
USR00158,2026-05-03,414.07
USR00158,2026-05-02,419.61
USR00158,2026-05-01,466.14
USR00158,2026-04-30,448.32
USR00158,2026-04-29,441.68
USR00158,2026-04-28,405.38
USR00158,2026-04-27,473.7
USR00158,2026-04-26,592.42
USR00158,2026-04-25,451.58
USR00158,2026-04-24,426.59
USR00158,2026-04-23,367.56
USR00159,2026-05-22,231.72
USR00159,2026-05-21,224.12
USR00159,2026-05-20,236.4
USR00159,2026-05-19,278.88
USR00159,2026-05-18,266.31
USR00159,2026-05-17,233.02
USR00159,2026-05-16,208.17
USR00159,2026-05-15,268.44
USR00159,2026-05-14,235.62
USR00159,2026-05-13,195.9
USR00159,2026-05-12,253.65
USR00159,2026-05-11,261.06
USR00159,2026-05-10,179.34
USR00159,2026-05-09,217.25
USR00159,2026-05-08,234.16
USR00159,2026-05-07,254.17
USR00159,2026-05-06,224.57
USR00159,2026-05-05,217.07
USR00159,2026-05-04,254.0
USR00159,2026-05-03,225.69
USR00159,2026-05-02,249.61
USR00159,2026-05-01,210.46
USR00159,2026-04-30,204.76
USR00159,2026-04-29,254.66
USR00159,2026-04-28,242.76
USR00159,2026-04-27,258.62
USR00159,2026-04-26,224.17
USR00159,2026-04-25,217.95
USR00159,2026-04-24,269.0
USR00159,2026-04-23,200.72
USR00160,2026-05-22,40.27
USR00160,2026-05-21,38.63
USR00160,2026-05-20,33.12
USR00160,2026-05-19,32.67
USR00160,2026-05-18,34.82
USR00160,2026-05-17,30.96
USR00160,2026-05-16,32.15
USR00160,2026-05-15,37.86
USR00160,2026-05-14,37.88
USR00160,2026-05-13,31.84
USR00160,2026-05-12,37.97
USR00160,2026-05-11,37.19
USR00160,2026-05-10,40.94
USR00160,2026-05-09,37.59
USR00160,2026-05-08,39.34
USR00160,2026-05-07,37.27
USR00160,2026-05-06,39.06
USR00160,2026-05-05,30.99
USR00160,2026-05-04,35.14
USR00160,2026-05-03,35.43
USR00160,2026-05-02,34.7
USR00160,2026-05-01,37.15
USR00160,2026-04-30,37.83
USR00160,2026-04-29,36.96
USR00160,2026-04-28,34.94
USR00160,2026-04-27,32.95
USR00160,2026-04-26,39.47
USR00160,2026-04-25,36.81
USR00160,2026-04-24,31.95
USR00160,2026-04-23,34.88
USR00161,2026-05-22,7.57
USR00161,2026-05-21,7.4
USR00161,2026-05-20,7.11
USR00161,2026-05-19,8.74
USR00161,2026-05-18,6.67
USR00161,2026-05-17,8.08
USR00161,2026-05-16,9.19
USR00161,2026-05-15,8.36
USR00161,2026-05-14,7.52
USR00161,2026-05-13,6.69
USR00161,2026-05-12,6.52
USR00161,2026-05-11,7.23
USR00161,2026-05-10,7.03
USR00161,2026-05-09,7.0
USR00161,2026-05-08,7.3
USR00161,2026-05-07,7.47
USR00161,2026-05-06,7.91
USR00161,2026-05-05,6.61
USR00161,2026-05-04,7.03
USR00161,2026-05-03,7.42
USR00161,2026-05-02,7.4
USR00161,2026-05-01,8.93
USR00161,2026-04-30,7.72
USR00161,2026-04-29,6.33
USR00161,2026-04-28,7.86
USR00161,2026-04-27,7.96
USR00161,2026-04-26,7.45
USR00161,2026-04-25,6.63
USR00161,2026-04-24,8.87
USR00161,2026-04-23,6.74
USR00162,2026-05-22,310.77
USR00162,2026-05-21,322.98
USR00162,2026-05-20,356.67
USR00162,2026-05-19,321.78
USR00162,2026-05-18,287.65
USR00162,2026-05-17,338.37
USR00162,2026-05-16,285.44
USR00162,2026-05-15,309.65
USR00162,2026-05-14,265.28
USR00162,2026-05-13,273.19
USR00162,2026-05-12,306.24
USR00162,2026-05-11,315.89
USR00162,2026-05-10,252.8
USR00162,2026-05-09,319.82
USR00162,2026-05-08,279.71
USR00162,2026-05-07,343.66
USR00162,2026-05-06,293.95
USR00162,2026-05-05,270.44
USR00162,2026-05-04,306.98
USR00162,2026-05-03,276.76
USR00162,2026-05-02,343.33
USR00162,2026-05-01,304.69
USR00162,2026-04-30,300.05
USR00162,2026-04-29,322.7
USR00162,2026-04-28,274.05
USR00162,2026-04-27,265.39
USR00162,2026-04-26,317.11
USR00162,2026-04-25,271.17
USR00162,2026-04-24,271.16
USR00162,2026-04-23,330.17
USR00163,2026-05-22,13.51
USR00163,2026-05-21,14.49
USR00163,2026-05-20,14.05
USR00163,2026-05-19,18.19
USR00163,2026-05-18,16.85
USR00163,2026-05-17,14.8
USR00163,2026-05-16,16.34
USR00163,2026-05-15,13.35
USR00163,2026-05-14,14.41
USR00163,2026-05-13,15.61
USR00163,2026-05-12,16.15
USR00163,2026-05-11,15.3
USR00163,2026-05-10,15.83
USR00163,2026-05-09,15.57
USR00163,2026-05-08,15.19
USR00163,2026-05-07,14.99
USR00163,2026-05-06,14.79
USR00163,2026-05-05,15.8
USR00163,2026-05-04,16.08
USR00163,2026-05-03,15.75
USR00163,2026-05-02,13.63
USR00163,2026-05-01,13.9
USR00163,2026-04-30,16.06
USR00163,2026-04-29,17.72
USR00163,2026-04-28,15.68
USR00163,2026-04-27,14.81
USR00163,2026-04-26,15.79
USR00163,2026-04-25,13.69
USR00163,2026-04-24,17.47
USR00163,2026-04-23,15.73
USR00164,2026-05-22,480.2
USR00164,2026-05-21,462.61
USR00164,2026-05-20,552.4
USR00164,2026-05-19,478.47
USR00164,2026-05-18,495.93
USR00164,2026-05-17,516.36
USR00164,2026-05-16,452.17
USR00164,2026-05-15,497.8
USR00164,2026-05-14,501.75
USR00164,2026-05-13,412.45
USR00164,2026-05-12,500.68
USR00164,2026-05-11,486.11
USR00164,2026-05-10,494.69
USR00164,2026-05-09,490.08
USR00164,2026-05-08,501.0
USR00164,2026-05-07,553.65
USR00164,2026-05-06,430.74
USR00164,2026-05-05,471.63
USR00164,2026-05-04,520.9
USR00164,2026-05-03,511.83
USR00164,2026-05-02,510.78
USR00164,2026-05-01,622.81
USR00164,2026-04-30,518.33
USR00164,2026-04-29,543.57
USR00164,2026-04-28,473.35
USR00164,2026-04-27,439.86
USR00164,2026-04-26,472.99
USR00164,2026-04-25,523.11
USR00164,2026-04-24,508.21
USR00164,2026-04-23,508.04
USR00165,2026-05-22,37.67
USR00165,2026-05-21,38.43
USR00165,2026-05-20,41.97
USR00165,2026-05-19,42.43
USR00165,2026-05-18,35.2
USR00165,2026-05-17,42.12
USR00165,2026-05-16,36.59
USR00165,2026-05-15,40.97
USR00165,2026-05-14,38.38
USR00165,2026-05-13,45.26
USR00165,2026-05-12,37.5
USR00165,2026-05-11,39.83
USR00165,2026-05-10,41.51
USR00165,2026-05-09,35.71
USR00165,2026-05-08,38.85
USR00165,2026-05-07,38.09
USR00165,2026-05-06,37.12
USR00165,2026-05-05,37.41
USR00165,2026-05-04,43.49
USR00165,2026-05-03,36.79
USR00165,2026-05-02,41.35
USR00165,2026-05-01,40.37
USR00165,2026-04-30,33.67
USR00165,2026-04-29,41.17
USR00165,2026-04-28,33.6
USR00165,2026-04-27,41.59
USR00165,2026-04-26,37.15
USR00165,2026-04-25,39.17
USR00165,2026-04-24,34.07
USR00165,2026-04-23,39.61
USR00166,2026-05-22,278.55
USR00166,2026-05-21,284.61
USR00166,2026-05-20,316.78
USR00166,2026-05-19,317.53
USR00166,2026-05-18,229.25
USR00166,2026-05-17,364.07
USR00166,2026-05-16,319.02
USR00166,2026-05-15,324.12
USR00166,2026-05-14,298.65
USR00166,2026-05-13,246.78
USR00166,2026-05-12,323.45
USR00166,2026-05-11,285.88
USR00166,2026-05-10,319.48
USR00166,2026-05-09,296.37
USR00166,2026-05-08,310.22
USR00166,2026-05-07,279.52
USR00166,2026-05-06,329.19
USR00166,2026-05-05,266.99
USR00166,2026-05-04,371.04
USR00166,2026-05-03,370.81
USR00166,2026-05-02,352.47
USR00166,2026-05-01,341.65
USR00166,2026-04-30,300.44
USR00166,2026-04-29,338.35
USR00166,2026-04-28,300.09
USR00166,2026-04-27,255.93
USR00166,2026-04-26,348.55
USR00166,2026-04-25,337.21
USR00166,2026-04-24,302.05
USR00166,2026-04-23,265.88
USR00167,2026-05-22,23.27
USR00167,2026-05-21,31.14
USR00167,2026-05-20,23.89
USR00167,2026-05-19,29.27
USR00167,2026-05-18,26.05
USR00167,2026-05-17,24.39
USR00167,2026-05-16,29.13
USR00167,2026-05-15,27.5
USR00167,2026-05-14,30.84
USR00167,2026-05-13,24.85
USR00167,2026-05-12,26.3
USR00167,2026-05-11,21.66
USR00167,2026-05-10,22.24
USR00167,2026-05-09,33.57
USR00167,2026-05-08,34.38
USR00167,2026-05-07,28.72
USR00167,2026-05-06,26.11
USR00167,2026-05-05,27.6
USR00167,2026-05-04,30.94
USR00167,2026-05-03,26.99
USR00167,2026-05-02,29.13
USR00167,2026-05-01,28.42
USR00167,2026-04-30,26.83
USR00167,2026-04-29,26.95
USR00167,2026-04-28,29.29
USR00167,2026-04-27,25.67
USR00167,2026-04-26,29.74
USR00167,2026-04-25,27.11
USR00167,2026-04-24,28.81
USR00167,2026-04-23,32.39
USR00168,2026-05-22,10.4
USR00168,2026-05-21,7.82
USR00168,2026-05-20,9.08
USR00168,2026-05-19,9.55
USR00168,2026-05-18,11.36
USR00168,2026-05-17,7.66
USR00168,2026-05-16,9.44
USR00168,2026-05-15,10.91
USR00168,2026-05-14,8.78
USR00168,2026-05-13,9.32
USR00168,2026-05-12,9.84
USR00168,2026-05-11,9.7
USR00168,2026-05-10,11.02
USR00168,2026-05-09,9.95
USR00168,2026-05-08,10.79
USR00168,2026-05-07,9.18
USR00168,2026-05-06,8.82
USR00168,2026-05-05,9.31
USR00168,2026-05-04,8.42
USR00168,2026-05-03,9.99
USR00168,2026-05-02,9.16
USR00168,2026-05-01,8.89
USR00168,2026-04-30,10.0
USR00168,2026-04-29,8.44
USR00168,2026-04-28,10.26
USR00168,2026-04-27,9.07
USR00168,2026-04-26,10.63
USR00168,2026-04-25,9.15
USR00168,2026-04-24,10.13
USR00168,2026-04-23,9.7
USR00169,2026-05-22,382.33
USR00169,2026-05-21,315.26
USR00169,2026-05-20,416.32
USR00169,2026-05-19,374.85
USR00169,2026-05-18,408.03
USR00169,2026-05-17,404.27
USR00169,2026-05-16,348.92
USR00169,2026-05-15,343.57
USR00169,2026-05-14,402.95
USR00169,2026-05-13,366.7
USR00169,2026-05-12,413.58
USR00169,2026-05-11,371.43
USR00169,2026-05-10,416.87
USR00169,2026-05-09,394.18
USR00169,2026-05-08,389.06
USR00169,2026-05-07,364.02
USR00169,2026-05-06,386.96
USR00169,2026-05-05,423.28
USR00169,2026-05-04,376.12
USR00169,2026-05-03,398.26
USR00169,2026-05-02,379.92
USR00169,2026-05-01,382.88
USR00169,2026-04-30,443.34
USR00169,2026-04-29,423.61
USR00169,2026-04-28,381.17
USR00169,2026-04-27,386.28
USR00169,2026-04-26,351.63
USR00169,2026-04-25,371.63
USR00169,2026-04-24,389.87
USR00169,2026-04-23,410.34
USR00170,2026-05-22,4.23
USR00170,2026-05-21,5.22
USR00170,2026-05-20,4.71
USR00170,2026-05-19,4.29
USR00170,2026-05-18,5.39
USR00170,2026-05-17,5.45
USR00170,2026-05-16,4.88
USR00170,2026-05-15,5.09
USR00170,2026-05-14,5.12
USR00170,2026-05-13,5.42
USR00170,2026-05-12,5.1
USR00170,2026-05-11,4.12
USR00170,2026-05-10,5.71
USR00170,2026-05-09,5.26
USR00170,2026-05-08,4.51
USR00170,2026-05-07,4.27
USR00170,2026-05-06,5.0
USR00170,2026-05-05,4.62
USR00170,2026-05-04,4.91
USR00170,2026-05-03,5.11
USR00170,2026-05-02,4.49
USR00170,2026-05-01,4.22
USR00170,2026-04-30,4.94
USR00170,2026-04-29,4.5
USR00170,2026-04-28,4.82
USR00170,2026-04-27,4.12
USR00170,2026-04-26,4.64
USR00170,2026-04-25,5.1
USR00170,2026-04-24,5.04
USR00170,2026-04-23,4.38
USR00171,2026-05-22,132.24
USR00171,2026-05-21,139.44
USR00171,2026-05-20,137.38
USR00171,2026-05-19,125.27
USR00171,2026-05-18,135.96
USR00171,2026-05-17,151.86
USR00171,2026-05-16,134.74
USR00171,2026-05-15,110.47
USR00171,2026-05-14,134.71
USR00171,2026-05-13,159.01
USR00171,2026-05-12,115.03
USR00171,2026-05-11,132.42
USR00171,2026-05-10,129.04
USR00171,2026-05-09,133.29
USR00171,2026-05-08,134.59
USR00171,2026-05-07,147.08
USR00171,2026-05-06,133.15
USR00171,2026-05-05,148.89
USR00171,2026-05-04,130.48
USR00171,2026-05-03,127.41
USR00171,2026-05-02,123.19
USR00171,2026-05-01,108.04
USR00171,2026-04-30,135.67
USR00171,2026-04-29,159.15
USR00171,2026-04-28,138.08
USR00171,2026-04-27,141.1
USR00171,2026-04-26,126.58
USR00171,2026-04-25,128.8
USR00171,2026-04-24,145.03
USR00171,2026-04-23,158.55
USR00172,2026-05-22,286.41
USR00172,2026-05-21,266.0
USR00172,2026-05-20,270.63
USR00172,2026-05-19,245.1
USR00172,2026-05-18,226.68
USR00172,2026-05-17,235.2
USR00172,2026-05-16,266.39
USR00172,2026-05-15,257.33
USR00172,2026-05-14,226.12
USR00172,2026-05-13,264.08
USR00172,2026-05-12,256.63
USR00172,2026-05-11,233.98
USR00172,2026-05-10,255.26
USR00172,2026-05-09,256.56
USR00172,2026-05-08,248.72
USR00172,2026-05-07,289.63
USR00172,2026-05-06,214.63
USR00172,2026-05-05,212.43
USR00172,2026-05-04,265.16
USR00172,2026-05-03,267.62
USR00172,2026-05-02,275.78
USR00172,2026-05-01,250.78
USR00172,2026-04-30,240.74
USR00172,2026-04-29,264.87
USR00172,2026-04-28,253.36
USR00172,2026-04-27,306.18
USR00172,2026-04-26,256.47
USR00172,2026-04-25,263.66
USR00172,2026-04-24,330.68
USR00172,2026-04-23,259.91
USR00173,2026-05-22,184.51
USR00173,2026-05-21,185.99
USR00173,2026-05-20,178.33
USR00173,2026-05-19,176.67
USR00173,2026-05-18,175.05
USR00173,2026-05-17,163.33
USR00173,2026-05-16,178.95
USR00173,2026-05-15,208.47
USR00173,2026-05-14,194.29
USR00173,2026-05-13,178.58
USR00173,2026-05-12,188.14
USR00173,2026-05-11,158.25
USR00173,2026-05-10,168.79
USR00173,2026-05-09,189.74
USR00173,2026-05-08,199.08
USR00173,2026-05-07,159.95
USR00173,2026-05-06,164.93
USR00173,2026-05-05,211.11
USR00173,2026-05-04,174.98
USR00173,2026-05-03,204.91
USR00173,2026-05-02,176.89
USR00173,2026-05-01,177.58
USR00173,2026-04-30,168.01
USR00173,2026-04-29,189.64
USR00173,2026-04-28,196.84
USR00173,2026-04-27,155.37
USR00173,2026-04-26,167.2
USR00173,2026-04-25,189.17
USR00173,2026-04-24,171.06
USR00173,2026-04-23,164.76
USR00174,2026-05-22,454.2
USR00174,2026-05-21,390.67
USR00174,2026-05-20,417.75
USR00174,2026-05-19,359.63
USR00174,2026-05-18,372.44
USR00174,2026-05-17,414.15
USR00174,2026-05-16,410.35
USR00174,2026-05-15,369.51
USR00174,2026-05-14,379.78
USR00174,2026-05-13,365.5
USR00174,2026-05-12,427.68
USR00174,2026-05-11,328.58
USR00174,2026-05-10,367.69
USR00174,2026-05-09,332.86
USR00174,2026-05-08,426.21
USR00174,2026-05-07,335.32
USR00174,2026-05-06,410.36
USR00174,2026-05-05,476.13
USR00174,2026-05-04,477.52
USR00174,2026-05-03,335.19
USR00174,2026-05-02,421.27
USR00174,2026-05-01,368.61
USR00174,2026-04-30,360.26
USR00174,2026-04-29,404.42
USR00174,2026-04-28,459.31
USR00174,2026-04-27,433.6
USR00174,2026-04-26,379.81
USR00174,2026-04-25,437.91
USR00174,2026-04-24,317.28
USR00174,2026-04-23,378.27
USR00175,2026-05-22,322.62
USR00175,2026-05-21,313.62
USR00175,2026-05-20,315.59
USR00175,2026-05-19,314.52
USR00175,2026-05-18,320.83
USR00175,2026-05-17,337.41
USR00175,2026-05-16,324.9
USR00175,2026-05-15,311.01
USR00175,2026-05-14,332.98
USR00175,2026-05-13,346.56
USR00175,2026-05-12,302.32
USR00175,2026-05-11,318.22
USR00175,2026-05-10,357.31
USR00175,2026-05-09,284.82
USR00175,2026-05-08,377.89
USR00175,2026-05-07,277.25
USR00175,2026-05-06,309.06
USR00175,2026-05-05,289.7
USR00175,2026-05-04,390.16
USR00175,2026-05-03,304.0
USR00175,2026-05-02,304.08
USR00175,2026-05-01,308.25
USR00175,2026-04-30,323.18
USR00175,2026-04-29,309.6
USR00175,2026-04-28,315.86
USR00175,2026-04-27,207.14
USR00175,2026-04-26,321.95
USR00175,2026-04-25,320.69
USR00175,2026-04-24,353.36
USR00175,2026-04-23,362.02
USR00176,2026-05-22,11.44
USR00176,2026-05-21,9.41
USR00176,2026-05-20,11.39
USR00176,2026-05-19,9.97
USR00176,2026-05-18,9.32
USR00176,2026-05-17,10.38
USR00176,2026-05-16,12.06
USR00176,2026-05-15,10.77
USR00176,2026-05-14,12.16
USR00176,2026-05-13,9.78
USR00176,2026-05-12,11.68
USR00176,2026-05-11,9.88
USR00176,2026-05-10,10.81
USR00176,2026-05-09,10.8
USR00176,2026-05-08,11.27
USR00176,2026-05-07,10.84
USR00176,2026-05-06,9.79
USR00176,2026-05-05,11.51
USR00176,2026-05-04,12.41
USR00176,2026-05-03,9.96
USR00176,2026-05-02,8.63
USR00176,2026-05-01,11.1
USR00176,2026-04-30,10.22
USR00176,2026-04-29,10.44
USR00176,2026-04-28,11.16
USR00176,2026-04-27,10.09
USR00176,2026-04-26,10.29
USR00176,2026-04-25,10.47
USR00176,2026-04-24,12.13
USR00176,2026-04-23,10.61
USR00177,2026-05-22,10.5
USR00177,2026-05-21,12.1
USR00177,2026-05-20,10.58
USR00177,2026-05-19,10.07
USR00177,2026-05-18,12.69
USR00177,2026-05-17,12.75
USR00177,2026-05-16,11.49
USR00177,2026-05-15,12.28
USR00177,2026-05-14,12.15
USR00177,2026-05-13,12.65
USR00177,2026-05-12,12.65
USR00177,2026-05-11,8.82
USR00177,2026-05-10,11.64
USR00177,2026-05-09,12.55
USR00177,2026-05-08,11.44
USR00177,2026-05-07,11.97
USR00177,2026-05-06,12.83
USR00177,2026-05-05,12.03
USR00177,2026-05-04,13.73
USR00177,2026-05-03,13.27
USR00177,2026-05-02,11.79
USR00177,2026-05-01,11.69
USR00177,2026-04-30,8.53
USR00177,2026-04-29,11.54
USR00177,2026-04-28,10.32
USR00177,2026-04-27,12.19
USR00177,2026-04-26,12.11
USR00177,2026-04-25,12.76
USR00177,2026-04-24,13.6
USR00177,2026-04-23,11.9
USR00178,2026-05-22,163.85
USR00178,2026-05-21,139.15
USR00178,2026-05-20,151.13
USR00178,2026-05-19,154.16
USR00178,2026-05-18,169.61
USR00178,2026-05-17,144.96
USR00178,2026-05-16,155.36
USR00178,2026-05-15,157.55
USR00178,2026-05-14,152.95
USR00178,2026-05-13,173.12
USR00178,2026-05-12,170.4
USR00178,2026-05-11,178.81
USR00178,2026-05-10,154.83
USR00178,2026-05-09,179.38
USR00178,2026-05-08,138.29
USR00178,2026-05-07,137.9
USR00178,2026-05-06,140.69
USR00178,2026-05-05,160.28
USR00178,2026-05-04,179.38
USR00178,2026-05-03,150.49
USR00178,2026-05-02,152.49
USR00178,2026-05-01,156.67
USR00178,2026-04-30,169.3
USR00178,2026-04-29,152.48
USR00178,2026-04-28,151.59
USR00178,2026-04-27,138.58
USR00178,2026-04-26,150.97
USR00178,2026-04-25,178.98
USR00178,2026-04-24,161.58
USR00178,2026-04-23,148.28
USR00179,2026-05-22,21.78
USR00179,2026-05-21,26.42
USR00179,2026-05-20,26.38
USR00179,2026-05-19,23.26
USR00179,2026-05-18,19.67
USR00179,2026-05-17,28.43
USR00179,2026-05-16,24.03
USR00179,2026-05-15,22.39
USR00179,2026-05-14,25.35
USR00179,2026-05-13,24.76
USR00179,2026-05-12,26.17
USR00179,2026-05-11,21.6
USR00179,2026-05-10,23.87
USR00179,2026-05-09,20.39
USR00179,2026-05-08,24.68
USR00179,2026-05-07,23.08
USR00179,2026-05-06,23.78
USR00179,2026-05-05,22.8
USR00179,2026-05-04,22.55
USR00179,2026-05-03,21.13
USR00179,2026-05-02,24.96
USR00179,2026-05-01,26.58
USR00179,2026-04-30,21.85
USR00179,2026-04-29,24.42
USR00179,2026-04-28,24.13
USR00179,2026-04-27,23.15
USR00179,2026-04-26,19.6
USR00179,2026-04-25,20.12
USR00179,2026-04-24,21.33
USR00179,2026-04-23,18.19
USR00180,2026-05-22,35.57
USR00180,2026-05-21,34.21
USR00180,2026-05-20,26.8
USR00180,2026-05-19,28.05
USR00180,2026-05-18,34.3
USR00180,2026-05-17,41.07
USR00180,2026-05-16,31.91
USR00180,2026-05-15,37.28
USR00180,2026-05-14,32.67
USR00180,2026-05-13,34.5
USR00180,2026-05-12,38.48
USR00180,2026-05-11,33.12
USR00180,2026-05-10,31.94
USR00180,2026-05-09,39.18
USR00180,2026-05-08,34.47
USR00180,2026-05-07,38.06
USR00180,2026-05-06,31.96
USR00180,2026-05-05,39.14
USR00180,2026-05-04,35.25
USR00180,2026-05-03,35.8
USR00180,2026-05-02,34.76
USR00180,2026-05-01,32.58
USR00180,2026-04-30,34.31
USR00180,2026-04-29,32.79
USR00180,2026-04-28,37.6
USR00180,2026-04-27,33.62
USR00180,2026-04-26,29.18
USR00180,2026-04-25,28.55
USR00180,2026-04-24,28.39
USR00180,2026-04-23,36.43
USR00181,2026-05-22,50.35
USR00181,2026-05-21,49.55
USR00181,2026-05-20,48.57
USR00181,2026-05-19,51.03
USR00181,2026-05-18,49.66
USR00181,2026-05-17,35.64
USR00181,2026-05-16,47.3
USR00181,2026-05-15,50.96
USR00181,2026-05-14,56.9
USR00181,2026-05-13,57.13
USR00181,2026-05-12,42.22
USR00181,2026-05-11,47.17
USR00181,2026-05-10,41.23
USR00181,2026-05-09,56.31
USR00181,2026-05-08,53.84
USR00181,2026-05-07,50.6
USR00181,2026-05-06,49.7
USR00181,2026-05-05,55.63
USR00181,2026-05-04,54.81
USR00181,2026-05-03,54.55
USR00181,2026-05-02,51.12
USR00181,2026-05-01,47.18
USR00181,2026-04-30,52.63
USR00181,2026-04-29,52.87
USR00181,2026-04-28,47.95
USR00181,2026-04-27,47.17
USR00181,2026-04-26,54.42
USR00181,2026-04-25,57.02
USR00181,2026-04-24,45.22
USR00181,2026-04-23,47.6
USR00182,2026-05-22,388.0
USR00182,2026-05-21,350.67
USR00182,2026-05-20,439.69
USR00182,2026-05-19,385.62
USR00182,2026-05-18,389.66
USR00182,2026-05-17,435.08
USR00182,2026-05-16,353.38
USR00182,2026-05-15,366.73
USR00182,2026-05-14,323.63
USR00182,2026-05-13,363.62
USR00182,2026-05-12,314.91
USR00182,2026-05-11,397.67
USR00182,2026-05-10,385.54
USR00182,2026-05-09,359.75
USR00182,2026-05-08,366.28
USR00182,2026-05-07,398.17
USR00182,2026-05-06,327.98
USR00182,2026-05-05,377.55
USR00182,2026-05-04,395.88
USR00182,2026-05-03,304.06
USR00182,2026-05-02,395.34
USR00182,2026-05-01,308.06
USR00182,2026-04-30,365.65
USR00182,2026-04-29,326.95
USR00182,2026-04-28,422.96
USR00182,2026-04-27,327.19
USR00182,2026-04-26,308.94
USR00182,2026-04-25,374.93
USR00182,2026-04-24,354.69
USR00182,2026-04-23,314.33
USR00183,2026-05-22,16.71
USR00183,2026-05-21,18.7
USR00183,2026-05-20,19.66
USR00183,2026-05-19,22.54
USR00183,2026-05-18,23.57
USR00183,2026-05-17,23.16
USR00183,2026-05-16,20.54
USR00183,2026-05-15,15.8
USR00183,2026-05-14,21.68
USR00183,2026-05-13,23.93
USR00183,2026-05-12,23.44
USR00183,2026-05-11,21.83
USR00183,2026-05-10,18.38
USR00183,2026-05-09,19.77
USR00183,2026-05-08,24.9
USR00183,2026-05-07,17.91
USR00183,2026-05-06,18.47
USR00183,2026-05-05,22.83
USR00183,2026-05-04,19.96
USR00183,2026-05-03,18.4
USR00183,2026-05-02,24.05
USR00183,2026-05-01,21.83
USR00183,2026-04-30,20.07
USR00183,2026-04-29,18.47
USR00183,2026-04-28,25.13
USR00183,2026-04-27,20.81
USR00183,2026-04-26,23.78
